MCGS_Time,MCGS_TIMEMS,F1Time,F1_T,F1_pH,F1_DO,F1_ZS,F1_F,F1_P,F1_PHJ,F1_PHS,F1_AF,F1_FD,F1_FD2,F1_TP,F1_GZ,F1_JC,F1_ORP,F1_PO2,F1_PC2,F1_OUR,F1_CER,F1_RQ,F1_KLa,F1_FD3,F1_FD4
2023-1-19 15:14:25,248,11.0675,30.0321,6.87634,96.7358,299.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:15:25,519,11.0842,30.0263,6.87805,96.7586,299.969,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:16:25,814,11.1008,30.0204,6.87634,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:17:25,247,11.1175,30.0145,6.87805,96.698,299.563,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:18:25,546,11.1342,30.0086,6.87748,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:19:25,830,11.1508,29.9909,6.8792,96.7434,302.094,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:20:25,87,11.1675,29.9909,6.88092,96.7434,299.313,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:21:25,388,11.1842,29.9615,6.87748,96.6904,299.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:22:25,707,11.2008,29.938,6.87691,96.6374,302.906,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:23:25,4,11.2175,29.9203,6.87748,96.6752,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:24:25,291,11.2342,29.8968,6.87748,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:25:25,584,11.2508,29.8673,6.87805,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:26:25,876,11.2678,29.8673,6.8855,96.6904,298.656,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:27:25,181,11.2842,29.8438,6.88092,96.6374,303.094,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:28:25,510,11.3008,29.8261,6.88092,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:29:25,868,11.3178,29.8261,6.88206,96.6904,299,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:30:25,173,11.3342,29.8556,6.88092,96.6904,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:31:25,454,11.3508,29.9144,6.88092,96.6904,298.719,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:32:25,832,11.3675,29.9851,6.88092,96.698,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:33:25,122,11.3842,30.0321,6.87634,96.7586,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:34:25,435,11.4008,30.0851,6.87634,96.8116,299.344,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:35:25,774,11.4175,30.1263,6.87634,96.8797,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:36:25,48,11.4342,30.1263,6.87634,96.8722,300.344,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:37:25,29,11.4508,30.0792,6.87634,96.8419,299.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:38:25,665,11.4675,30.0557,6.87691,96.7964,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:39:26,3,11.4844,30.0439,6.88092,96.7586,302,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:40:26,313,11.5011,30.038,6.87634,96.7055,302.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:41:26,580,11.5178,30.0321,6.87634,96.698,299.906,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:42:26,884,11.5347,30.0204,6.87634,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:43:26,209,11.5511,30.0145,6.87634,96.7434,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:44:26,529,11.5678,30.0145,6.87805,96.698,300.656,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:45:26,865,11.5847,29.9968,6.87805,96.698,299.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:46:26,137,11.6011,29.9792,6.87634,96.7283,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:47:26,458,11.6178,29.9733,6.88092,96.7131,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:48:26,737,11.6344,29.9439,6.8792,96.698,299,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:49:26,23,11.6511,29.9439,6.87863,96.6904,302.344,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:50:26,303,11.6678,29.8791,6.87863,96.698,301.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:51:26,654,11.6844,29.9026,6.87863,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:52:26,947,11.7014,29.8673,6.88206,96.698,301.438,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:53:26,231,11.7178,29.8438,6.88092,96.698,301.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:54:26,530,11.7344,29.8261,6.88263,96.698,302.656,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:55:26,835,11.7511,29.8261,6.88092,96.645,302.688,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:56:26,153,11.7678,29.832,6.88263,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:57:26,427,11.7844,29.885,6.88092,96.6677,300.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:58:26,691,11.8011,29.9439,6.87863,96.6904,299.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 15:59:27,0,11.8181,29.9909,6.88263,96.751,300.438,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:0:26,258,11.8344,30.0675,6.8792,96.804,299.188,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:1:26,552,11.8511,30.1028,6.87634,96.8191,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:2:26,865,11.8678,30.1322,6.87519,96.8797,301.906,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:3:26,165,11.8844,30.1322,6.87634,96.8797,301.125,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:4:26,463,11.9011,30.0734,6.87634,96.8722,298.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:5:26,725,11.9178,30.0675,6.87977,96.804,302.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:6:26,49,11.9344,30.0498,6.87634,96.8116,299,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:7:26,346,11.9511,30.0439,6.87863,96.7737,302.625,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:8:26,618,11.9678,30.038,6.87634,96.7586,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:9:26,926,11.9847,30.0204,6.8792,96.7586,300.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:10:26,75,12.0011,30.0204,6.87634,96.7586,301.125,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:11:26,404,12.0178,30.0086,6.88034,96.698,302.375,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:12:26,750,12.0344,29.9851,6.88092,96.751,301.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:13:26,45,12.0511,29.9792,6.8792,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:14:26,132,12.0678,29.9674,6.87977,96.6828,302.438,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:15:26,647,12.0844,29.938,6.87977,96.6828,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:16:26,917,12.1014,29.9203,6.8792,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:17:26,209,12.1178,29.9026,6.87977,96.6904,300.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:18:26,558,12.1344,29.8673,6.88092,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:19:26,831,12.1511,29.8497,6.87977,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:20:26,156,12.1678,29.8379,6.88092,96.698,303.094,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:21:26,422,12.1844,29.8261,6.88092,96.6601,301.656,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:22:26,722,12.2011,29.832,6.88092,96.6601,299.375,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:23:26,993,12.2181,29.8556,6.88321,96.6904,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:24:26,321,12.2344,29.8968,6.88092,96.698,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:25:26,632,12.2511,29.9733,6.88092,96.7586,299.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:26:26,949,12.2681,30.0321,6.87634,96.8116,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:27:26,243,12.2844,30.1146,6.87691,96.8116,300.688,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:28:26,548,12.3011,30.1263,6.87634,96.8191,300,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:29:26,811,12.3178,30.1204,6.87634,96.8646,299.438,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:30:26,153,12.3344,30.0792,6.87634,96.8722,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:31:26,463,12.3511,30.0675,6.87634,96.857,298.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:32:26,780,12.3678,30.0557,6.88034,96.804,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:33:26,83,12.3844,30.0616,6.87634,96.8116,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:34:26,381,12.4011,30.0498,6.87634,96.751,299.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:35:26,705,12.4178,30.0439,6.87634,96.7661,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:36:26,4,12.4344,30.0321,6.87634,96.7434,302.438,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:37:26,301,12.4511,30.0263,6.87634,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:38:26,582,12.4678,30.0321,6.88092,96.6904,300.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:39:26,858,12.4844,30.0086,6.87748,96.698,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:40:26,168,12.5011,29.9909,6.87634,96.7358,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:41:26,513,12.5178,29.9792,6.87634,96.698,301.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:42:26,837,12.5344,29.9439,6.8792,96.6904,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:43:26,191,12.5511,29.9321,6.87634,96.6752,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:44:26,474,12.5678,29.9203,6.8792,96.6374,299.938,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:45:26,745,12.5844,29.885,6.88092,96.6374,302.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:46:26,56,12.6011,29.8614,6.88092,96.6374,298.906,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:47:26,365,12.6178,29.8379,6.87977,96.6298,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:48:26,672,12.6344,29.8379,6.88092,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:49:26,16,12.6511,29.832,6.88092,96.6374,300.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:50:26,297,12.6678,29.8556,6.88092,96.645,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:51:26,602,12.6844,29.8968,6.88435,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:52:26,881,12.7011,29.9674,6.87977,96.7207,301.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:53:26,220,12.7178,30.0263,6.87634,96.7586,302,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:54:26,563,12.7344,30.0969,6.87634,96.8722,299.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:55:26,817,12.7511,30.1146,6.87634,96.8797,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:56:26,109,12.7678,30.1263,6.87462,96.8873,301.281,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:57:26,437,12.7844,30.091,6.87634,96.8797,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:58:26,715,12.8011,30.0557,6.88092,96.8116,301.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 16:59:26,34,12.8178,30.0616,6.87634,96.8191,299.656,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:0:26,84,12.8344,30.0439,6.87634,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:1:26,616,12.8511,30.0498,6.87634,96.7888,298.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:2:26,927,12.8681,30.0321,6.87634,96.7964,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:3:26,293,12.8844,30.0204,6.87863,96.7661,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:4:26,556,12.9011,30.0204,6.87863,96.7131,303.188,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:5:26,665,12.9178,30.0086,6.88092,96.698,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:6:26,159,12.9344,29.9968,6.87634,96.7131,299.719,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:7:26,448,12.9511,29.9851,6.87977,96.698,299.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:8:26,760,12.9678,29.9851,6.87634,96.6904,300.063,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:9:26,68,12.9844,29.9497,6.87805,96.751,300.063,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:10:26,368,13.0011,29.9262,6.87805,96.698,300.063,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:11:26,685,13.0178,29.9144,6.87863,96.7586,302.938,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:12:27,7,13.0347,29.8909,6.87805,96.751,301.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:13:27,192,13.0514,29.8732,6.88092,96.7055,302.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:14:27,649,13.0681,29.8497,6.87863,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:15:27,923,13.085,29.832,6.88092,96.7434,302,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:16:27,215,13.1014,29.832,6.88092,96.751,300,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:17:27,630,13.1181,29.8438,6.88092,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:18:27,953,13.135,29.8909,6.8855,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:19:27,190,13.1514,29.9497,6.87863,96.7964,302.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:20:27,447,13.1681,30.0204,6.87634,96.8191,302.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:21:27,766,13.1847,30.0557,6.87863,96.8797,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:22:27,130,13.2014,30.1028,6.87634,96.9025,299.938,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:23:27,446,13.2181,30.1263,6.87634,96.9252,299.563,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:24:27,769,13.2347,30.1028,6.87634,96.8797,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:25:27,45,13.2514,30.0792,6.87805,96.8722,300.469,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:26:27,333,13.2681,30.0675,6.87634,96.8191,302.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:27:27,632,13.2847,30.0675,6.87634,96.8116,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:28:27,927,13.3017,30.0557,6.87863,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:29:27,222,13.3181,30.0439,6.87634,96.7586,299.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:30:27,217,13.3347,30.0439,6.87634,96.7586,298.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:31:27,829,13.3514,30.0439,6.87805,96.7964,302.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:32:27,192,13.3681,30.0263,6.87634,96.7661,299.313,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:33:27,499,13.3847,30.0086,6.87805,96.7131,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:34:27,808,13.4014,30.0027,6.8792,96.7358,299.688,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:35:27,111,13.4181,29.9851,6.87634,96.698,300.375,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:36:27,244,13.4347,29.9674,6.87863,96.698,302.813,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:37:27,707,13.4514,29.9439,6.87805,96.6828,300.688,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:38:27,16,13.4681,29.9144,6.88092,96.6601,301.563,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:39:27,321,13.4847,29.9085,6.87691,96.698,298.563,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:40:27,622,13.5014,29.8673,6.88092,96.6752,301.344,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:41:27,952,13.5183,29.8497,6.87748,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:42:27,292,13.5347,29.8379,6.88092,96.6374,299.813,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:43:27,582,13.5514,29.832,6.88092,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:44:27,921,13.5683,29.8438,6.88092,96.6828,302.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:45:27,192,13.5847,29.8673,6.8855,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:46:27,476,13.6014,29.9321,6.87748,96.698,299.563,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:47:27,553,13.6181,29.9909,6.87748,96.7586,300.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:48:27,70,13.6347,30.0498,6.87748,96.7737,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:49:27,30,13.6514,30.0969,6.87748,96.8267,298.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:50:27,750,13.6681,30.1204,6.87634,96.8191,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:51:27,79,13.6847,30.0969,6.87634,96.8873,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:52:27,361,13.7014,30.0851,6.87691,96.8797,298.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:53:27,663,13.7181,30.0557,6.87634,96.8191,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:54:27,9,13.7347,30.0498,6.87347,96.7888,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:55:27,286,13.7514,30.0439,6.87691,96.751,300.938,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:56:27,561,13.7681,30.0263,6.87691,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:57:27,850,13.7847,30.0321,6.87634,96.7661,299.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 17:58:27,171,13.8014,30.0263,6.88092,96.7283,299.594,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
